"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","month","day","Ozone","PM2.5"
2018-10-14,"Triple Oak","Wake",35.8652,-78.8197,10,14,NA,27
2018-10-15,"Bryson City","Swain",35.434767,-83.442133,10,15,31,40
2018-10-15,"Triple Oak","Wake",35.8652,-78.8197,10,15,NA,44
2018-10-16,"Bryson City","Swain",35.434767,-83.442133,10,16,22,30
2018-10-16,"Triple Oak","Wake",35.8652,-78.8197,10,16,NA,35
2018-10-17,"Bryson City","Swain",35.434767,-83.442133,10,17,31,24
2018-10-17,"Triple Oak","Wake",35.8652,-78.8197,10,17,NA,19
2018-10-18,"Bryson City","Swain",35.434767,-83.442133,10,18,32,25
2018-10-18,"Triple Oak","Wake",35.8652,-78.8197,10,18,NA,17
2018-10-19,"Bryson City","Swain",35.434767,-83.442133,10,19,33,38
2018-10-19,"Triple Oak","Wake",35.8652,-78.8197,10,19,NA,28
2018-10-20,"Bryson City","Swain",35.434767,-83.442133,10,20,37,33
2018-10-20,"Triple Oak","Wake",35.8652,-78.8197,10,20,NA,34
2018-10-21,"Bryson City","Swain",35.434767,-83.442133,10,21,32,22
2018-10-21,"Triple Oak","Wake",35.8652,-78.8197,10,21,NA,3
2018-10-22,"Bryson City","Swain",35.434767,-83.442133,10,22,26,23
2018-10-22,"Triple Oak","Wake",35.8652,-78.8197,10,22,NA,14
2018-10-23,"Bryson City","Swain",35.434767,-83.442133,10,23,NA,36
2018-10-23,"Triple Oak","Wake",35.8652,-78.8197,10,23,NA,29
2018-10-24,"Bryson City","Swain",35.434767,-83.442133,10,24,32,35
2018-10-24,"Triple Oak","Wake",35.8652,-78.8197,10,24,NA,21
2018-10-25,"Bryson City","Swain",35.434767,-83.442133,10,25,31,43
2018-10-25,"Triple Oak","Wake",35.8652,-78.8197,10,25,NA,19
2018-10-26,"Bryson City","Swain",35.434767,-83.442133,10,26,32,32
2018-10-26,"Triple Oak","Wake",35.8652,-78.8197,10,26,NA,17
2018-10-27,"Bryson City","Swain",35.434767,-83.442133,10,27,31,30
2018-10-27,"Triple Oak","Wake",35.8652,-78.8197,10,27,NA,10
2018-10-28,"Bryson City","Swain",35.434767,-83.442133,10,28,39,33
2018-10-28,"Triple Oak","Wake",35.8652,-78.8197,10,28,NA,15
2018-10-29,"Bryson City","Swain",35.434767,-83.442133,10,29,38,21
2018-10-29,"Triple Oak","Wake",35.8652,-78.8197,10,29,NA,16
2018-10-30,"Bryson City","Swain",35.434767,-83.442133,10,30,31,26
2018-10-30,"Triple Oak","Wake",35.8652,-78.8197,10,30,NA,24
2018-10-31,"Bryson City","Swain",35.434767,-83.442133,10,31,35,43
2018-10-31,"Triple Oak","Wake",35.8652,-78.8197,10,31,NA,39
2018-11-01,"Bryson City","Swain",35.434767,-83.442133,11,1,35,43
2018-11-01,"Triple Oak","Wake",35.8652,-78.8197,11,1,NA,24
2018-11-02,"Bryson City","Swain",35.434767,-83.442133,11,2,27,17
2018-11-02,"Triple Oak","Wake",35.8652,-78.8197,11,2,NA,18
2018-11-03,"Bryson City","Swain",35.434767,-83.442133,11,3,33,29
2018-11-03,"Triple Oak","Wake",35.8652,-78.8197,11,3,NA,13
2018-11-04,"Bryson City","Swain",35.434767,-83.442133,11,4,39,34
2018-11-04,"Triple Oak","Wake",35.8652,-78.8197,11,4,NA,19
2018-11-05,"Bryson City","Swain",35.434767,-83.442133,11,5,29,25
2018-11-05,"Triple Oak","Wake",35.8652,-78.8197,11,5,NA,19
2018-11-06,"Bryson City","Swain",35.434767,-83.442133,11,6,36,18
2018-11-06,"Triple Oak","Wake",35.8652,-78.8197,11,6,NA,31
2018-11-07,"Bryson City","Swain",35.434767,-83.442133,11,7,29,24
2018-11-07,"Triple Oak","Wake",35.8652,-78.8197,11,7,NA,26
2018-11-08,"Bryson City","Swain",35.434767,-83.442133,11,8,25,40
2018-11-08,"Triple Oak","Wake",35.8652,-78.8197,11,8,NA,35
2018-11-09,"Bryson City","Swain",35.434767,-83.442133,11,9,23,23
2018-11-09,"Triple Oak","Wake",35.8652,-78.8197,11,9,NA,26
2018-11-10,"Bryson City","Swain",35.434767,-83.442133,11,10,35,32
2018-11-10,"Triple Oak","Wake",35.8652,-78.8197,11,10,NA,13
2018-11-11,"Bryson City","Swain",35.434767,-83.442133,11,11,32,49
2018-11-11,"Triple Oak","Wake",35.8652,-78.8197,11,11,NA,21
2018-11-12,"Bryson City","Swain",35.434767,-83.442133,11,12,21,36
2018-11-12,"Triple Oak","Wake",35.8652,-78.8197,11,12,NA,27
2018-11-13,"Bryson City","Swain",35.434767,-83.442133,11,13,18,16
2018-11-13,"Triple Oak","Wake",35.8652,-78.8197,11,13,NA,12
2018-11-14,"Bryson City","Swain",35.434767,-83.442133,11,14,31,17
2018-11-14,"Triple Oak","Wake",35.8652,-78.8197,11,14,NA,24
2018-11-15,"Bryson City","Swain",35.434767,-83.442133,11,15,28,14
2018-11-15,"Triple Oak","Wake",35.8652,-78.8197,11,15,NA,12
2018-11-16,"Bryson City","Swain",35.434767,-83.442133,11,16,38,26
2018-11-16,"Triple Oak","Wake",35.8652,-78.8197,11,16,NA,15
2018-11-17,"Bryson City","Swain",35.434767,-83.442133,11,17,25,43
2018-11-17,"Triple Oak","Wake",35.8652,-78.8197,11,17,NA,33
2018-11-18,"Bryson City","Swain",35.434767,-83.442133,11,18,27,52
2018-11-18,"Triple Oak","Wake",35.8652,-78.8197,11,18,NA,45
2018-11-19,"Bryson City","Swain",35.434767,-83.442133,11,19,32,52
2018-11-19,"Triple Oak","Wake",35.8652,-78.8197,11,19,NA,57
2018-11-20,"Bryson City","Swain",35.434767,-83.442133,11,20,30,29
2018-11-20,"Triple Oak","Wake",35.8652,-78.8197,11,20,NA,37
2018-11-21,"Bryson City","Swain",35.434767,-83.442133,11,21,28,33
2018-11-21,"Triple Oak","Wake",35.8652,-78.8197,11,21,NA,22
2018-11-22,"Bryson City","Swain",35.434767,-83.442133,11,22,31,47
2018-11-22,"Triple Oak","Wake",35.8652,-78.8197,11,22,NA,35
2018-11-23,"Bryson City","Swain",35.434767,-83.442133,11,23,34,55
2018-11-23,"Triple Oak","Wake",35.8652,-78.8197,11,23,NA,21
2018-11-24,"Bryson City","Swain",35.434767,-83.442133,11,24,30,26
2018-11-24,"Triple Oak","Wake",35.8652,-78.8197,11,24,NA,16
2018-11-25,"Bryson City","Swain",35.434767,-83.442133,11,25,27,28
2018-11-25,"Triple Oak","Wake",35.8652,-78.8197,11,25,NA,35
2018-11-26,"Bryson City","Swain",35.434767,-83.442133,11,26,24,20
2018-11-26,"Triple Oak","Wake",35.8652,-78.8197,11,26,NA,22
2018-11-27,"Bryson City","Swain",35.434767,-83.442133,11,27,31,25
2018-11-27,"Triple Oak","Wake",35.8652,-78.8197,11,27,NA,10
2018-11-28,"Bryson City","Swain",35.434767,-83.442133,11,28,30,28
2018-11-28,"Triple Oak","Wake",35.8652,-78.8197,11,28,NA,21
2018-11-29,"Bryson City","Swain",35.434767,-83.442133,11,29,13,56
2018-11-29,"Triple Oak","Wake",35.8652,-78.8197,11,29,NA,29
2018-11-30,"Bryson City","Swain",35.434767,-83.442133,11,30,5,59
2018-11-30,"Triple Oak","Wake",35.8652,-78.8197,11,30,NA,38
2018-12-01,"Bryson City","Swain",35.434767,-83.442133,12,1,27,35
2018-12-01,"Triple Oak","Wake",35.8652,-78.8197,12,1,NA,46
2018-12-02,"Bryson City","Swain",35.434767,-83.442133,12,2,39,28
2018-12-02,"Triple Oak","Wake",35.8652,-78.8197,12,2,NA,16
2018-12-03,"Bryson City","Swain",35.434767,-83.442133,12,3,37,28
2018-12-03,"Triple Oak","Wake",35.8652,-78.8197,12,3,NA,34
2018-12-04,"Bryson City","Swain",35.434767,-83.442133,12,4,25,20
2018-12-04,"Triple Oak","Wake",35.8652,-78.8197,12,4,NA,13
2018-12-05,"Bryson City","Swain",35.434767,-83.442133,12,5,28,20
2018-12-05,"Triple Oak","Wake",35.8652,-78.8197,12,5,NA,10
2018-12-06,"Bryson City","Swain",35.434767,-83.442133,12,6,23,42
2018-12-06,"Triple Oak","Wake",35.8652,-78.8197,12,6,NA,20
2018-12-07,"Bryson City","Swain",35.434767,-83.442133,12,7,29,32
2018-12-07,"Triple Oak","Wake",35.8652,-78.8197,12,7,NA,32
2018-12-08,"Bryson City","Swain",35.434767,-83.442133,12,8,32,33
2018-12-08,"Triple Oak","Wake",35.8652,-78.8197,12,8,NA,35
2018-12-09,"Bryson City","Swain",35.434767,-83.442133,12,9,34,20
